herb,positive_target,negative_target,positive_score,negative_score,fold
291,5514,983,2.6286,0.1539,0
247,5515,3229,9.5614,0.1342,2
144,664,983,0.715,0.1383,1
8,5270,1264,3.5626,0.1435,2
490,1909,1190,24.0671,0.1437,3
289,5514,620,5.0537,0.1423,0
403,5431,6612,2.5912,0.1378,2
376,1909,5268,5.8058,0.1278,1
256,1909,3228,5.0157,0.1347,0
1,2540,2174,14.37,0.142,3
465,5514,3917,1.7324,0.1418,2
465,4415,3227,1.2637,0.1442,2
171,1909,7402,10.3104,0.1455,2
200,1902,620,4.2664,0.1374,2
44,429,2995,1.1333,0.1455,4
82,3451,987,0.8166,0.1548,1
407,1909,2995,3.0467,0.1321,1
625,2198,4840,1.3428,0.1408,0
101,2198,1199,4.6867,0.1478,2
387,2198,1651,4.3329,0.1208,1
302,2540,1300,10.3855,0.1571,3
430,2198,6239,4.8267,0.159,0
264,5431,1390,2.7018,0.1638,2
113,806,2088,11.6427,0.1523,3
132,2540,2604,5.5638,0.1443,3
116,69,1264,7.4468,0.1557,0
285,5431,6612,10.6937,0.115,0
9,4575,3343,3.5944,0.1478,1
143,806,7117,8.6708,0.1533,0
239,2199,1651,1.0057,0.1462,0
288,69,6552,13.7799,0.1577,0
395,1902,620,1.9128,0.1377,0
419,5515,7397,15.2793,0.1718,2
274,897,3229,2.4883,0.1502,3
466,5431,4134,6.3155,0.153,1
126,2540,4817,6.9339,0.1509,0
136,5431,7132,10.2396,0.1613,0
210,1909,6209,6.0241,0.1376,4
98,806,6612,6.5498,0.1478,1
306,5431,4122,25.7598,0.138,3
126,5431,6101,13.2517,0.148,0
61,2198,1190,12.7517,0.1538,3
184,429,4840,5.839,0.1423,0
123,5431,6612,5.682,0.1408,0
444,5514,1390,2.6772,0.1485,2
436,1909,7402,4.4119,0.1536,4
39,5515,6612,17.1129,0.1386,0
160,4161,4817,1.1215,0.1651,0
60,5431,620,4.1619,0.1282,0
210,69,2389,6.048,0.1374,4
431,5431,6101,5.3739,0.1428,1
396,806,35,5.0957,0.1418,4
139,5515,910,11.3341,0.1473,3
149,5515,4840,11.4718,0.1441,3
432,429,6459,3.025,0.1378,3
226,69,6101,4.7396,0.1379,2
62,5431,6359,10.0347,0.1536,0
466,2198,3237,4.1777,0.1591,1
75,5515,7402,18.0472,0.1502,0
200,5515,1642,4.3118,0.1365,2
259,1909,5472,3.8051,0.1688,0
146,429,6612,15.785,0.1413,2
109,4575,3237,4.0071,0.1566,1
144,7126,6677,0.6839,0.1386,1
82,897,3343,0.9665,0.1474,1
161,5514,3940,0.8619,0.1482,4
214,1909,2174,28.1871,0.1539,1
253,4575,3237,5.6604,0.1375,1
468,5431,3237,13.9574,0.1316,4
19,5514,6456,6.1462,0.1669,2
151,1909,1222,7.2836,0.1549,4
302,69,4535,13.2544,0.1571,3
372,2198,6612,3.9374,0.1398,0
105,69,35,11.2996,0.1494,3
439,806,702,6.0761,0.1397,3
83,4575,6885,6.0851,0.1603,1
60,1909,4001,3.7564,0.1292,0
37,1909,3228,3.8051,0.1289,1
264,5515,5500,3.1438,0.1614,2
283,5515,702,2.9017,0.1371,0
436,5515,3041,3.3598,0.155,4
3,69,910,5.74,0.1398,0
468,5515,1642,15.0604,0.1289,4
113,1909,209,15.2264,0.1383,3
62,69,3805,5.6156,0.1566,0
43,5431,6612,8.1277,0.1348,3
38,2198,35,7.469,0.1349,4
70,5515,6612,6.3076,0.1331,2
335,5515,3404,8.6762,0.1435,1
361,5431,3404,8.2372,0.1455,1
135,69,4122,10.4653,0.1508,4
126,5515,5257,6.7864,0.1548,0
308,5431,6703,5.6803,0.1295,4
224,806,720,4.6747,0.156,2
23,2198,6612,8.6338,0.1369,2
412,1909,1264,15.4346,0.1357,4
137,806,5269,11.3455,0.1389,4
296,2812,6209,1.044,0.1478,3
19,1902,3719,4.675,0.1672,2
272,4575,6359,4.2219,0.1714,3
120,2198,6388,12.0364,0.1589,3
105,1909,3237,11.8617,0.1493,3
249,2198,4840,6.6685,0.1419,4
265,5515,6459,6.7713,0.1328,0
452,5515,6101,5.9303,0.1613,0
176,5515,7117,9.5226,0.1351,1
377,5514,6612,4.2497,0.1326,4
134,1909,1190,14.0111,0.1416,4
126,69,1190,7.7024,0.1505,0
389,5431,6551,7.6981,0.1508,0
367,5515,3951,2.5825,0.14,1
68,5021,87,1.6963,0.1618,0
551,1909,4134,1.4051,0.1512,0
166,5515,1264,11.5993,0.1336,0
306,2198,3952,12.0835,0.1523,3
260,1909,3266,7.4633,0.1496,0
471,5514,910,3.1976,0.1371,2
183,429,7607,3.7665,0.136,4
367,69,4840,2.0915,0.1477,1
95,2198,5376,2.3747,0.148,1
289,806,910,6.9055,0.1393,0
124,5515,5271,3.3151,0.135,4
262,5514,910,3.8996,0.1369,3
177,429,2042,3.4212,0.1149,4
171,2540,4817,9.3563,0.1469,2
406,5515,3952,3.6063,0.1313,3
229,1909,2604,3.4604,0.1571,1
176,69,910,10.5834,0.1331,1
303,4575,4137,1.4823,0.1492,1
338,4575,4840,3.1218,0.136,3
309,4575,1190,5.9695,0.1542,1
373,4575,6351,4.9379,0.1584,2
153,69,4817,16.0369,0.1426,2
159,5515,35,7.8862,0.1319,2
452,1909,1390,6.1691,0.1596,0
690,244,6209,0.589,0.1323,0
274,5431,1642,10.5058,0.1426,3
292,69,4051,5.5453,0.1566,2
350,1909,1264,6.5774,0.144,1
420,429,2314,8.3854,0.1427,1
382,174,1008,1.2377,0.1609,0
356,4575,3237,3.961,0.145,0
230,5434,1190,7.5118,0.1451,4
269,5431,3237,14.5153,0.1423,0
407,69,5128,3.1421,0.1313,1
374,1909,1199,8.1174,0.1367,1
210,5515,3228,5.3444,0.1394,4
42,6042,3237,1.4957,0.1502,3
120,1909,1190,15.0165,0.1535,3
599,1252,7681,0.7859,0.1681,1
190,4575,14,1.4989,0.1627,4
202,5514,2389,5.1048,0.1501,0
228,2198,1264,11.7535,0.146,1
419,5431,6359,21.2055,0.1649,2
132,5515,4817,5.9671,0.1407,3
219,5431,221,3.6853,0.1278,3
109,69,910,4.1122,0.1546,1
396,5515,3237,5.0998,0.1417,4
362,5514,5629,7.0118,0.1656,3
146,1909,3145,10.0214,0.1474,2
368,5515,4840,5.5445,0.1349,3
324,2198,910,5.7744,0.1518,3
296,252,910,0.8367,0.1482,3
42,7061,35,1.1293,0.1503,3
72,2198,3237,2.6093,0.1539,4
45,69,3344,5.8711,0.1621,1
392,2198,5500,3.6047,0.1643,0
428,1909,4121,2.0344,0.14,3
295,2198,2727,3.7382,0.1558,1
375,5515,6612,5.1278,0.1444,4
428,69,252,1.4441,0.1448,3
450,69,620,6.2614,0.1385,0
392,1242,1390,1.9287,0.1667,0
690,5514,4134,0.9396,0.1292,0
284,806,35,7.8561,0.1386,4
297,1909,1190,10.7251,0.1388,3
330,429,5500,3.8921,0.154,2
89,174,1199,1.4811,0.1379,4
412,5515,3411,13.3552,0.1378,4
185,1909,7117,7.7369,0.1495,3
35,5515,5540,16.0924,0.1567,3
250,5431,6359,4.1988,0.1596,2
181,5515,4134,3.8041,0.1316,2
337,1909,35,10.2995,0.1359,0
38,1909,910,7.6601,0.1332,4
414,5515,5760,0.8628,0.1549,2
471,429,4134,4.6705,0.1335,2
429,69,35,13.8082,0.1427,1
155,69,1199,5.5465,0.1624,0
447,4575,6459,4.0365,0.1467,1
141,2198,3237,16.1186,0.1277,2
143,2198,4001,7.8726,0.1563,0
418,2198,14,2.9399,0.1618,4
468,429,1222,13.1291,0.1356,4
315,5515,6612,13.031,0.1308,1
415,5515,7104,9.4462,0.1406,4
241,429,4134,4.4713,0.1449,2
487,5515,702,5.1016,0.1498,0
305,2198,5257,7.6669,0.1684,3
342,5431,3229,12.2091,0.134,4
124,5514,6612,3.0137,0.1429,4
181,806,6612,3.708,0.1323,2
137,4575,7118,9.1119,0.1446,4
253,5431,1264,5.1827,0.1396,1
481,1909,4840,3.3123,0.149,2
371,4575,7347,3.8012,0.1598,3
106,4575,2668,4.8716,0.1509,3
475,429,983,4.7221,0.139,1
583,639,2490,1.3735,0.1701,1
64,1103,7083,1.3189,0.1569,0
389,69,1190,5.0266,0.1644,0
46,5431,221,5.0773,0.1542,0
73,1909,6359,6.5629,0.1599,2
246,5515,6295,8.3423,0.133,1
162,1909,1222,6.5338,0.1584,1
273,1909,5683,25.6695,0.1672,2
135,1909,6101,14.0416,0.1485,4
236,5515,3237,5.7248,0.1337,1
473,429,6612,8.0385,0.1481,4
260,5431,1059,8.4201,0.1454,0
341,1909,620,3.8812,0.1439,0
215,2198,4817,6.7532,0.1586,1
235,4628,1651,2.2978,0.1397,2
690,2540,2088,0.7859,0.1318,0
266,1909,1478,4.5136,0.1534,1
191,1909,3237,8.348,0.1196,2
381,69,6359,6.0202,0.1637,3
92,429,3262,2.524,0.1506,2
420,5515,35,6.9461,0.1432,1
321,1909,4122,4.1946,0.1418,1
260,5515,620,9.2471,0.1332,0
82,1650,1041,0.9552,0.1502,1
348,2199,6584,3.8218,0.1708,1
578,5269,3229,0.5944,0.1646,0
512,1902,1140,1.2019,0.1569,2
285,4575,720,9.2686,0.1224,0
304,1909,1190,4.4903,0.152,3
216,5514,5500,2.7931,0.1469,2
412,429,3149,11.2929,0.1387,4
453,5515,5268,6.6753,0.1496,4
444,2198,5376,2.578,0.149,2
343,5431,6390,3.7128,0.1495,3
458,1909,3237,5.6675,0.1538,4
583,7126,4407,1.1541,0.1747,1
262,1902,7117,3.3746,0.1389,3
4,5515,4840,5.6148,0.1502,2
274,664,4018,1.9491,0.1508,3
312,429,5629,3.8702,0.157,0
365,4415,6388,3.737,0.1579,3
255,2198,4121,3.0028,0.1521,0
236,69,4840,6.3739,0.1307,1
327,4628,14,2.4321,0.1521,0
340,897,1642,0.5693,0.1548,2
283,5514,2314,2.7473,0.1427,0
232,2198,35,2.6026,0.1382,2
89,3911,35,1.6818,0.1368,4
486,2198,2727,3.0179,0.112,2
24,429,5135,6.0079,0.1456,4
425,429,6459,5.0543,0.1484,0
383,429,3237,3.0313,0.1388,4
367,5431,1651,2.7207,0.136,1
21,5431,4122,5.817,0.1413,0
375,5514,35,4.5699,0.1494,4
171,5431,6101,14.1972,0.144,2
326,429,3344,2.7198,0.1627,4
177,5515,3227,2.8605,0.1157,4
144,429,2727,1.2141,0.1334,1
490,5431,6101,28.1357,0.1412,3
312,1909,6359,4.337,0.152,0
290,5515,7402,4.4513,0.1282,0
194,5515,5268,3.2795,0.1578,2
35,1909,3952,21.3481,0.1488,3
307,2198,959,5.0514,0.1359,0
294,69,6101,4.6853,0.1323,0
434,1909,35,5.5835,0.1292,2
224,4628,3237,7.2147,0.1516,2
108,2540,6552,2.5189,0.1667,4
361,69,4013,7.9034,0.1597,1
401,4415,6209,2.9336,0.1379,1
0,5431,3237,13.1258,0.1618,0
280,1103,3237,4.6128,0.1403,4
236,2198,35,5.0519,0.1338,1
116,5515,3237,8.968,0.1533,0
323,2198,2727,5.1044,0.1375,0
20,2198,2490,9.0037,0.1492,4
286,5431,1199,12.5201,0.1254,3
91,5515,4122,23.264,0.1272,2
61,69,7402,15.4495,0.1528,3
486,1909,399,2.9473,0.1132,2
193,69,4122,5.9033,0.1441,2
300,2198,1222,8.8143,0.1434,2
55,1909,910,12.4733,0.1346,0
289,5431,6612,9.789,0.1364,0
342,1909,1222,11.19,0.1375,4
378,1103,1651,1.5071,0.1563,3
106,179,4817,2.6016,0.1625,3
96,1909,961,3.9584,0.1407,0
29,2198,3228,6.7879,0.1383,1
456,5431,1199,14.2234,0.15,2
93,1909,1009,11.7328,0.1697,0
237,69,4122,7.6171,0.1432,3
452,69,1190,5.7467,0.1642,0
289,1909,3237,6.0652,0.141,0
140,2198,894,7.9144,0.1528,1
70,5431,3237,5.5243,0.1376,2
414,2198,3451,0.7546,0.1632,2
344,5081,388,12.1721,0.1467,0
330,806,1390,3.0239,0.1563,2
189,4628,4122,7.0167,0.149,2
413,69,2243,2.2436,0.1382,4
344,5515,3410,17.4638,0.1381,0
578,2252,910,0.7073,0.1619,0
438,2198,3954,2.4753,0.1662,2
419,1909,27,19.6,0.1659,2
294,1909,910,4.3997,0.1325,0
110,2198,3229,9.6945,0.1509,3
232,5515,5268,3.2364,0.1358,2
117,806,6209,4.8644,0.1347,4
24,2198,3941,5.6402,0.1601,4
176,5431,6612,13.9393,0.1303,1
214,2540,6359,21.2073,0.1608,1
87,429,7502,3.5468,0.157,1
17,2198,20,3.4617,0.1485,3
257,5431,5622,13.2681,0.1541,0
429,1909,6612,17.0314,0.1379,1
90,1909,1222,12.0372,0.1526,4
96,5514,3917,3.7423,0.1459,0
278,7061,2862,0.9482,0.1481,3
78,4415,35,3.2903,0.1464,2
384,1103,7117,2.6906,0.1469,2
337,2540,720,8.7121,0.1396,0
474,1902,1390,1.6019,0.1518,2
166,806,3008,10.9132,0.1395,0
314,1909,1190,6.48,0.1544,3
147,5515,6209,6.4708,0.1253,3
197,1909,3266,10.1143,0.1637,4
530,5089,1199,0.622,0.1643,4
491,2198,6101,7.6566,0.1468,1
264,2198,729,2.6631,0.1658,2
311,2198,6101,4.894,0.1525,3
34,5515,3145,9.1928,0.1427,1
599,5270,20,1.705,0.1622,1
139,2198,6612,11.619,0.1442,3
656,4575,970,0.6021,0.1696,1
342,5514,3411,8.2884,0.1409,4
489,5431,2727,4.6218,0.1404,4
31,5431,1222,16.1886,0.1382,1
348,2540,3404,4.048,0.1696,1
10,4575,6612,7.836,0.1363,0
197,2198,3283,8.9053,0.1712,4
379,5431,6612,3.4426,0.148,2
173,1909,901,4.9771,0.1566,1
447,806,4122,4.0881,0.1461,1
372,5515,5268,3.3911,0.1421,0
477,5431,910,10.2478,0.1556,1
58,1909,1642,6.3092,0.1294,0
174,5431,5268,2.8947,0.1245,3
462,5431,5500,4.2576,0.1601,2
22,4415,1190,4.0629,0.1626,1
166,1909,6552,11.1292,0.1394,0
346,69,1222,6.581,0.1385,1
451,1909,6101,3.0209,0.1591,2
389,806,6101,6.1907,0.1616,0
103,2198,4840,5.5349,0.1457,2
269,2198,1222,11.7743,0.1467,0
135,2198,3237,11.2166,0.1505,4
257,5515,6101,7.3794,0.1564,0
652,6429,4560,0.5795,0.1191,0
93,5431,6359,17.4397,0.1584,0
220,806,6612,3.8035,0.139,1
145,69,4242,6.7995,0.1653,0
157,1902,4840,1.4322,0.1433,0
14,429,4840,6.8402,0.1371,4
270,1909,6612,18.0568,0.1393,2
92,5515,7075,2.6609,0.1439,2
386,1909,1642,8.1922,0.1603,3
37,2540,6459,3.1394,0.1307,1
410,429,6459,2.6538,0.1554,0
12,1909,3237,4.8778,0.1448,2
234,2198,2129,15.5422,0.1489,4
72,429,6612,3.0876,0.1488,4
237,5515,35,8.7704,0.1419,3
74,6428,4539,2.3287,0.1454,3
174,2198,910,2.6606,0.1252,3
461,429,7117,5.0518,0.1305,3
154,2198,892,5.186,0.1572,3
309,806,7509,5.0187,0.1559,1
250,1909,5500,4.6994,0.1553,2
149,69,1199,11.8567,0.1433,3
26,4575,5440,8.7819,0.174,2
388,5434,553,0.77,0.1447,4
48,5431,163,7.4506,0.1516,2
118,806,2129,4.6901,0.155,0
121,5515,4817,5.9498,0.1461,3
472,5431,6703,3.032,0.1379,3
63,5431,6101,9.6996,0.1599,1
133,2198,4612,4.2342,0.1619,0
125,429,6703,4.0108,0.1293,2
29,806,5268,6.1925,0.1405,1
65,5081,3239,3.6959,0.1552,4
121,5431,1190,6.0996,0.1457,3
19,806,5327,6.6235,0.1629,2
213,7061,3343,1.9931,0.163,0
338,5515,6703,3.6693,0.1315,3
204,2198,3145,6.5505,0.144,1
2,3911,6938,4.5909,0.1591,2
108,1244,5375,1.5968,0.1744,4
41,2198,4840,6.1199,0.1556,3
479,5431,5188,2.3654,0.1413,2
217,5515,1642,4.597,0.1314,1
301,1623,4622,0.8146,0.1679,2
143,429,620,9.1807,0.152,0
656,3244,1390,0.6045,0.1676,1
426,5431,3145,9.8384,0.1551,1
389,5515,4018,6.2377,0.1576,0
359,1909,6101,13.3147,0.1489,4
369,5431,620,3.5176,0.1572,1
368,1909,910,5.3209,0.1363,3
25,5431,1190,16.9136,0.1438,0
154,5431,2371,4.7475,0.1596,3
263,5515,3237,10.7915,0.1288,2
108,1243,1734,1.8323,0.1714,4
469,664,1795,0.8808,0.1589,1
239,3945,3451,0.8175,0.1495,0
48,1252,6910,1.6968,0.1574,2
438,5515,1651,3.1305,0.1639,2
77,806,3237,7.7949,0.151,4
37,5431,6209,6.581,0.1273,1
110,5431,3237,11.7584,0.1502,3
675,1902,2517,1.0834,0.1597,1
342,69,2670,9.341,0.1386,4
5,1909,1390,4.2729,0.1595,0
448,2540,910,7.3893,0.1466,2
364,1909,6612,2.0617,0.1363,2
393,5431,4122,5.4151,0.1505,0
431,5514,4817,3.7435,0.1456,1
611,3146,1074,0.6327,0.1631,4
376,5515,6612,6.0296,0.1257,1
42,5270,910,1.8082,0.1484,3
239,5081,4121,0.791,0.1507,0
5,5515,5500,4.5573,0.1572,0
65,1909,6955,5.8524,0.1503,4
675,897,5073,0.7371,0.1654,1
459,5431,4840,5.8931,0.1543,4
207,5431,7117,3.5199,0.1389,2
446,806,35,4.8518,0.1579,4
429,5515,3237,13.8218,0.1426,1
382,1902,1119,2.1196,0.1505,0
250,69,3404,3.6441,0.1728,2
204,5431,6612,6.9376,0.138,1
338,1103,6209,3.0936,0.137,3
7,5514,20,3.5803,0.1538,1
193,806,910,5.9914,0.1437,2
479,2198,5337,2.2506,0.1442,2
3,1909,6612,7.0289,0.1368,0
409,2540,1190,10.4289,0.1596,2
136,2540,7330,9.6585,0.1631,0
440,806,5268,6.0293,0.1512,1
480,5515,6209,7.2243,0.1338,0
88,1909,3229,10.0676,0.154,0
108,69,620,3.0296,0.1533,4
80,5515,2805,5.6446,0.1645,4
282,6426,1222,2.8748,0.1406,3
306,69,3237,16.0093,0.1383,3
549,897,3619,1.0209,0.1269,1
363,2540,5405,23.1024,0.172,4
16,806,7017,5.1031,0.1692,0
281,5515,644,7.3573,0.1531,3
349,1909,4817,14.4966,0.1341,2
79,2540,910,7.1902,0.149,2
413,5514,2987,1.8607,0.1399,4
286,5515,1642,12.7796,0.1239,3
435,2540,5769,14.0515,0.1724,0
347,5431,3008,25.9831,0.1363,0
147,806,910,5.8594,0.1256,3
67,5514,1119,6.9483,0.1411,4
98,2849,35,2.9222,0.153,1
33,4575,1264,8.8486,0.1408,3
194,2198,4840,3.3513,0.1569,2
346,1909,35,7.7086,0.1345,1
304,5431,20,6.1167,0.1462,3
156,2198,3227,4.4236,0.1495,1
52,429,4636,5.2451,0.1531,4
164,5515,2604,4.5766,0.1601,4
33,5515,720,8.7946,0.1427,3
283,2198,4121,3.2624,0.1352,0
227,5515,1190,9.4591,0.1378,2
261,5431,5302,38.1399,0.1462,2
690,1103,6612,0.9028,0.1299,0
418,4628,20,2.5002,0.1733,4
301,1103,2915,1.9929,0.1597,2
140,429,1222,11.6337,0.1491,1
136,5515,4394,9.1431,0.1637,0
310,5515,7402,5.8754,0.1422,1
170,1909,4891,7.7761,0.1555,1
113,5515,3237,10.981,0.1552,3
485,5434,1639,3.3076,0.171,0
150,1909,6128,6.4512,0.1448,2
332,5514,3200,10.2406,0.17,3
241,5515,4840,3.3386,0.1473,2
318,1909,1274,19.3718,0.1676,0
25,5515,6359,16.1989,0.1505,0
457,429,2456,3.5155,0.1426,0
492,2198,620,7.1717,0.1507,1
72,4575,6209,2.6675,0.1516,4
644,897,510,0.717,0.1723,2
63,1909,392,10.6688,0.1579,1
345,69,4840,3.2495,0.1407,1
656,1909,5500,0.6057,0.1651,1
75,5431,6101,19.1864,0.1486,0
318,2540,7643,13.26,0.17,0
387,429,4121,3.9712,0.1245,1
131,5431,4122,25.058,0.1466,3
438,429,4130,3.0759,0.1654,2
363,5515,2129,22.3077,0.1746,4
437,806,6703,1.8858,0.1462,0
464,5515,1569,1.4369,0.1376,4
623,1103,6459,1.7243,0.151,0
277,2849,248,1.7395,0.1483,2
335,1909,7402,9.6011,0.1431,1
440,5515,6209,5.9468,0.1516,1
390,69,2356,7.1578,0.1524,1
430,5515,892,5.3965,0.1582,0
194,429,6612,3.7986,0.1553,2
14,5431,910,5.745,0.1385,4
204,429,1222,6.1284,0.1471,1
356,5515,6612,4.468,0.1403,0
32,4575,620,6.052,0.1371,1
49,2198,2258,10.4086,0.1516,3
175,806,894,8.7851,0.1471,4
191,806,35,7.5174,0.1197,2
213,5270,6359,1.4694,0.1696,0
578,5268,1264,0.5831,0.1665,0
149,1909,6612,11.8663,0.1425,3
342,4415,3008,6.547,0.1415,4
12,5515,4122,4.8835,0.1439,2
485,657,3007,2.6201,0.1733,0
0,69,1222,11.1003,0.1668,0
47,2198,3237,3.2634,0.1385,2
410,5515,4730,2.4377,0.1555,0
189,429,702,9.404,0.142,2
138,5514,6765,4.8563,0.1717,1
215,806,2174,6.5112,0.1594,1
346,5515,3237,7.8241,0.1344,1
60,2198,6459,4.2379,0.1272,0
90,5431,6359,11.049,0.1528,4
381,2540,4492,4.5024,0.1674,3
351,2540,6700,17.7225,0.1485,1
297,5514,7347,9.7165,0.1451,3
314,429,4817,6.0319,0.1548,3
396,5431,6612,5.4979,0.137,4
262,5515,6612,4.7962,0.1341,3
125,2198,2314,3.3409,0.1353,2
258,429,3228,4.1124,0.1315,2
220,5431,910,3.345,0.142,1
280,1909,910,5.6636,0.1386,4
461,5431,967,7.7012,0.1289,3
3,806,5268,6.3079,0.1391,0
125,5515,6612,2.2675,0.1362,2
61,5431,3229,14.623,0.153,3
427,2198,4122,5.4953,0.1292,3
234,429,4122,19.6292,0.1456,4
134,5431,3237,15.4341,0.1353,4
66,5021,27,0.9896,0.1576,0
315,429,3237,12.0562,0.1353,1
294,5431,6612,4.8491,0.1298,0
381,5431,7006,6.1874,0.161,3
258,1909,620,2.6992,0.1343,2
464,429,2315,1.177,0.1454,4
360,5431,7117,7.8626,0.1695,3
316,2540,5500,2.5129,0.1478,1
43,1909,35,7.3542,0.1395,3
47,5431,910,3.4661,0.1368,2
38,5515,6612,8.38,0.1304,4
452,2198,6359,5.7882,0.1615,0
405,5431,4840,10.8702,0.1363,3
301,1902,3252,1.5794,0.1644,2
213,897,5500,1.6849,0.1651,0
205,5515,1222,18.1281,0.1455,0
59,5515,6101,10.5619,0.1417,4
458,806,7006,5.7067,0.1515,4
63,2198,1021,9.3548,0.1631,1
461,69,7607,5.8354,0.1293,3
377,5431,3228,4.9482,0.1236,4
348,1243,1088,2.7768,0.1726,1
67,4415,2891,7.2137,0.1403,4
373,806,87,5.1323,0.1578,2
190,1909,6209,2.0037,0.1603,4
272,5515,6101,4.8132,0.1688,3
292,5515,5629,7.1421,0.1493,2
353,2198,3237,7.6315,0.1468,1
248,806,2314,5.3317,0.1578,2
90,2198,372,9.4649,0.155,4
160,609,1190,1.3462,0.1647,0
227,5431,4892,9.2225,0.1474,2
70,5514,3229,5.4468,0.1382,2
240,69,910,2.3657,0.1411,0
227,69,5461,8.7986,0.1491,2
73,5431,2668,8.1436,0.1477,2
128,5081,1642,3.0898,0.1454,4
296,897,6612,1.1368,0.1451,3
263,1909,3229,8.7228,0.1294,2
68,664,2668,1.7888,0.1562,0
145,5431,4817,7.6206,0.1616,0
302,1909,5269,15.0629,0.15,3
162,806,5507,6.6368,0.1555,1
138,69,1222,5.4735,0.1671,1
180,2198,1264,9.0602,0.1449,3
211,1902,4996,2.7456,0.1483,0
147,1909,5500,5.747,0.1278,3
43,806,720,6.1308,0.1433,3
162,5431,1190,10.3409,0.1529,1
438,806,2995,3.1404,0.1614,2
291,4415,4499,2.7364,0.1531,0
472,5515,4121,3.0586,0.1368,3
366,5431,7607,11.552,0.1629,3
391,429,35,4.852,0.1313,0
481,5515,3041,3.3407,0.1479,2
213,5434,3952,2.3355,0.1622,0
269,69,3149,11.1467,0.1477,0
345,5431,4134,5.844,0.1384,1
281,2540,35,8.2489,0.151,3
120,5431,6101,15.7002,0.1509,3
316,4575,1734,2.4277,0.1486,1
307,429,983,5.9381,0.1344,0
98,5270,3237,3.4503,0.1529,1
103,4575,6209,3.268,0.1468,2
282,69,3237,5.5053,0.1364,3
29,1909,6612,7.3693,0.1382,1
364,429,4121,3.1714,0.1308,2
47,4575,35,3.1981,0.1386,2
73,1103,147,4.8496,0.1689,2
150,429,3237,6.991,0.1401,2
128,806,6459,3.6237,0.1452,4
445,4575,844,10.2749,0.1431,1
465,4575,4122,2.0087,0.1339,2
85,429,4499,4.6821,0.1639,0
281,5431,1734,8.5256,0.1387,3
207,4415,901,2.8258,0.1405,2
326,1909,2915,3.5328,0.1589,4
26,1909,4732,10.2765,0.1724,2
296,1664,3237,0.8008,0.15,3
471,2198,959,3.2108,0.135,2
612,4415,1190,2.418,0.163,1
445,2198,6612,11.3622,0.1397,1
12,806,3951,5.8233,0.1338,2
150,5515,6612,7.5362,0.1354,2
261,69,1190,25.6634,0.1493,2
105,5431,2129,14.0752,0.1481,3
138,5515,6359,6.2531,0.1564,1
202,5431,6612,6.8207,0.1456,0
365,69,6101,5.5555,0.1499,3
337,69,3229,10.1215,0.1364,0
475,2198,959,3.6339,0.1405,1
278,664,2863,1.6727,0.1433,3
82,7061,3952,1.0396,0.1467,1
351,5431,3411,18.0313,0.1434,1
451,5515,5375,2.9327,0.1613,2
9,5514,2727,4.0521,0.1468,1
153,806,2604,14.2534,0.1462,2
420,4575,3145,6.5719,0.1444,1
80,5431,3404,8.5242,0.1559,4
467,69,1642,20.1225,0.1365,3
148,429,3227,5.5167,0.1454,2
100,4415,910,2.9458,0.14,3
652,5021,4592,0.818,0.118,0
144,7061,399,1.1015,0.1376,1
493,4575,221,2.6295,0.1475,1
352,5431,5129,3.351,0.1639,0
87,5431,1651,3.7066,0.1538,1
233,2198,14,3.5653,0.162,1
341,429,1642,3.9599,0.143,0
395,1103,1642,2.1937,0.1368,0
276,4575,5268,4.4038,0.1451,2
357,5431,4122,18.7382,0.1325,4
479,5515,2727,2.8394,0.1312,2
34,5431,6612,11.3333,0.1367,1
295,5515,2784,2.662,0.1584,1
178,4575,959,1.696,0.145,2
23,69,35,5.536,0.1416,2
81,806,5268,2.4225,0.139,1
128,4575,3228,4.2878,0.1432,4
314,5515,6388,5.0267,0.1599,3
239,4575,5376,0.9925,0.1488,0
283,69,6703,3.013,0.1364,0
229,5515,4817,4.6517,0.1531,1
265,1909,1642,6.4877,0.1329,0
202,806,910,5.9197,0.1487,0
292,2540,4891,4.7158,0.1571,2
94,429,3266,11.6183,0.1474,3
370,2198,6209,4.3263,0.1403,2
81,5515,6612,2.5039,0.1368,1
155,5431,620,7.2476,0.1616,0
406,429,4122,6.7488,0.1189,3
451,2540,1190,2.6943,0.1619,2
211,1242,5302,3.0413,0.141,0
379,69,4840,2.4181,0.1496,2
467,5515,6906,17.4705,0.1373,3
105,2540,1264,9.2086,0.1516,3
407,5515,3228,2.8932,0.1338,1
463,69,7004,18.6666,0.1589,3
323,1909,959,4.5608,0.1459,0
250,5515,1296,3.889,0.1709,2
318,5515,3961,18.1622,0.1685,0
118,5515,674,6.0252,0.1471,0
371,69,6906,3.7453,0.1606,3
488,5515,5500,3.6536,0.158,0
257,69,3229,7.457,0.1553,0
212,4575,510,2.4279,0.1516,1
83,806,961,7.6652,0.1508,1
102,2198,6612,5.213,0.1476,0
123,69,3237,4.018,0.1456,0
88,429,6612,14.2653,0.1483,0
409,1909,6101,14.0251,0.1569,2
457,1909,19,2.7553,0.1628,0
46,1909,5700,4.8733,0.1686,0
316,5515,6101,3.3454,0.147,1
153,1909,7402,18.505,0.1413,2
236,1909,6612,6.882,0.1293,1
92,2198,4125,2.6331,0.1496,2
67,5515,248,8.3314,0.1362,4
