herb,positive_target,negative_target,positive_score,negative_score,fold
1,173,4590,4.2964,0.1628,3
237,5431,6612,10.2915,0.1371,1
408,5514,4817,4.9109,0.1292,4
290,3911,3149,1.5531,0.1365,0
395,294,35,0.7787,0.143,2
173,5431,7607,6.2356,0.1534,4
159,5431,6612,8.3529,0.1274,2
83,7126,258,1.4113,0.168,3
41,5514,35,3.4764,0.1593,2
399,4415,4892,3.8883,0.1668,3
181,7061,7118,1.3882,0.1469,3
209,4628,5507,3.9235,0.1664,3
59,4415,7557,4.9137,0.1528,1
324,1909,6209,5.7829,0.1514,0
230,7061,2953,1.8236,0.157,2
204,5270,2490,3.9368,0.1541,1
308,2849,3343,2.8651,0.1515,1
6,3244,2522,4.7543,0.1646,4
236,1243,720,3.0264,0.1375,0
343,4628,1569,2.7505,0.1593,2
468,1103,2174,7.0457,0.1416,4
280,1902,35,4.1848,0.1404,4
261,2198,6388,15.6996,0.1546,1
130,5431,4122,14.2884,0.1353,2
481,5514,2995,2.6607,0.1509,2
266,4628,1524,2.3446,0.162,3
318,1902,362,8.4635,0.1743,2
116,1242,7118,5.0924,0.1645,0
379,897,3229,0.9892,0.1537,4
155,155,2609,1.3947,0.179,2
290,1244,7117,2.5768,0.1318,0
249,1902,4730,2.3046,0.1468,1
230,155,3187,3.3732,0.1537,2
192,1902,7118,6.251,0.1721,4
307,2540,1616,1.6469,0.1485,2
2,1242,7618,3.1097,0.168,0
256,5514,4051,3.2364,0.1486,3
467,69,1642,20.1225,0.1365,2
281,6042,5327,2.4187,0.1615,4
330,429,5500,3.8921,0.154,3
367,1221,2389,0.977,0.1521,4
481,5515,3041,3.3407,0.1479,2
472,5021,4576,1.6523,0.1536,0
123,1902,3145,2.9068,0.1468,2
487,1902,2604,1.9041,0.172,3
68,7126,406,1.0224,0.1709,3
510,3280,1300,0.678,0.1601,1
415,1909,4203,8.4919,0.141,3
406,5514,720,2.5632,0.1394,2
308,5270,1478,2.7043,0.1518,1
366,1909,1642,13.0041,0.1566,1
362,5270,7226,4.22,0.1702,0
116,1244,4535,4.4635,0.1655,0
178,4750,346,1.1184,0.1513,3
146,4575,4612,9.628,0.149,2
276,4575,5268,4.4038,0.1451,3
155,5515,6359,5.324,0.1658,2
318,4415,2639,9.0242,0.1739,2
176,6042,1300,3.7531,0.1455,0
323,5270,5257,2.2766,0.1705,3
123,178,901,1.4744,0.1545,2
182,966,7118,6.5638,0.1433,4
467,4575,3008,9.937,0.148,2
92,5515,7075,2.6609,0.1439,2
342,6042,3130,5.2128,0.1492,2
151,5514,1979,5.9175,0.1614,3
63,5021,2258,3.0973,0.1751,0
315,966,1300,5.2585,0.1461,4
321,897,1110,1.3351,0.1594,0
455,5270,6359,9.1493,0.1558,1
203,173,720,3.6421,0.1451,3
90,5431,6359,11.049,0.1528,3
454,69,1475,2.3958,0.154,4
330,6428,1478,1.4465,0.1672,3
97,5515,3404,6.6397,0.1473,0
277,7126,3142,0.6502,0.1631,3
302,1242,3952,6.4755,0.1586,1
257,5434,3739,2.3316,0.1643,3
406,5021,7557,2.1744,0.1398,2
451,1909,6101,3.0209,0.1591,2
334,2252,7117,1.8237,0.144,0
451,2540,1190,2.6943,0.1619,2
184,429,4840,5.839,0.1423,4
407,173,702,1.1943,0.149,1
510,897,6359,0.9202,0.1544,1
61,4575,1222,11.3903,0.157,4
96,1909,961,3.9584,0.1407,1
48,3853,1210,1.0651,0.1657,3
166,429,6101,8.6501,0.1418,3
294,806,35,3.5457,0.1343,2
282,4576,2096,1.1256,0.1515,3
80,1902,4811,2.7133,0.1698,2
326,2540,423,1.6013,0.1696,4
241,2849,2036,1.8852,0.1578,1
119,3945,720,2.5475,0.1658,2
265,1103,35,4.669,0.1388,3
345,3178,6390,0.813,0.1486,0
383,5515,6612,3.0851,0.1342,0
399,5515,7117,8.1315,0.1458,3
56,5270,68,6.8377,0.1708,0
439,6428,5540,1.8122,0.1703,0
114,639,5540,1.3147,0.149,2
259,2597,5768,1.3878,0.1773,1
84,69,392,7.2698,0.1538,0
391,69,4612,2.6257,0.1339,2
306,5431,4122,25.7598,0.138,4
455,5081,392,7.4411,0.159,1
12,4575,5268,4.897,0.1423,2
10,5081,5440,3.7219,0.1541,2
226,5434,6727,1.3802,0.1513,0
65,1103,6885,3.0415,0.1565,1
457,2198,5135,3.504,0.1493,2
275,244,1982,0.8256,0.1475,3
87,69,5768,1.8977,0.1712,2
1,5081,5302,4.0057,0.1668,3
286,4415,3266,6.7507,0.1402,2
85,69,3840,2.6355,0.1748,1
23,69,35,5.536,0.1416,1
406,3945,5540,2.6699,0.1382,2
79,429,3237,6.5311,0.1509,1
259,5434,4204,1.1386,0.18,1
166,1242,2258,3.4312,0.1553,3
294,4628,3149,2.0882,0.1393,2
286,2198,3237,10.1222,0.1319,2
253,1909,910,6.0569,0.1358,0
150,1103,6552,5.0669,0.1485,1
64,2199,644,1.2827,0.1589,3
464,5431,6612,1.1156,0.1496,4
285,1221,4892,3.6147,0.1364,4
231,6426,742,1.3553,0.1527,4
162,3244,1056,1.4727,0.1704,4
338,5514,3237,2.7841,0.1391,1
34,5514,1222,7.5431,0.1457,4
14,2198,6612,7.781,0.1356,1
154,1909,113,4.5418,0.1648,2
116,173,6359,3.3346,0.1661,0
86,664,1020,1.5177,0.1459,2
305,1902,4795,4.8835,0.1751,4
59,5515,6101,10.5619,0.1417,1
396,429,910,5.2235,0.1399,0
274,5021,1222,1.4114,0.1541,0
334,3490,2129,1.4078,0.1473,0
285,966,7607,5.8938,0.1294,4
304,5431,20,6.1167,0.1462,0
188,2198,4203,9.2321,0.1389,1
472,5514,2456,2.8798,0.1397,0
479,1909,983,2.6023,0.1389,1
181,429,910,3.5811,0.1352,3
399,2198,1222,7.1045,0.15,3
64,7061,1649,0.7717,0.1609,3
130,69,3237,9.9898,0.14,2
43,1103,3130,3.4915,0.1558,1
92,806,3155,2.4936,0.1518,2
213,4121,6801,0.6821,0.1797,0
415,5431,910,8.3399,0.141,3
47,1221,2036,1.5258,0.145,4
290,1242,3344,2.5396,0.1351,0
448,1243,3149,3.7885,0.154,0
192,5270,6870,7.3421,0.1701,4
152,173,2891,1.864,0.1502,0
261,3911,6954,7.3359,0.1664,1
481,2198,35,2.2673,0.1526,2
280,5431,4840,5.8363,0.1371,4
349,4575,2174,10.9139,0.144,3
159,2198,3229,7.8739,0.1324,2
116,4575,4406,6.2239,0.1625,0
241,69,35,2.7094,0.1508,1
75,3874,2494,5.07,0.1778,3
335,6118,5269,4.7597,0.1572,1
55,2540,35,10.34,0.1364,0
101,5515,3228,5.6254,0.144,4
21,5514,5505,3.9381,0.159,4
263,2198,3008,7.9762,0.1366,1
481,1909,4840,3.3123,0.149,2
229,6042,3746,1.8187,0.1606,0
374,429,1264,6.0356,0.1442,2
361,5515,1041,6.1862,0.1632,4
172,1103,1264,3.3421,0.1629,2
238,2540,4013,6.6756,0.1672,3
324,966,3149,2.6208,0.1595,0
379,172,4612,0.8568,0.1561,4
62,174,2599,1.9955,0.1658,4
103,5270,1222,2.2756,0.1536,4
331,5376,1390,0.6884,0.1471,4
227,5431,4892,9.2225,0.1474,1
227,2849,7500,4.0943,0.1549,1
219,69,1041,2.4417,0.1393,3
257,4575,2210,5.1055,0.1576,3
189,6426,2163,2.1617,0.172,2
267,5081,3149,7.3179,0.1481,3
120,1244,426,5.5164,0.1777,1
325,5431,3229,14.5201,0.1469,3
6,69,4817,10.8428,0.1508,4
283,4628,1880,1.7293,0.1495,3
135,1103,27,5.3673,0.1655,3
236,5431,910,6.2387,0.132,0
126,3244,6359,2.4733,0.1668,4
408,1243,4730,2.7668,0.1325,4
349,1902,5683,5.6812,0.1505,3
477,5514,6101,7.0382,0.1607,4
116,806,3149,6.2984,0.1591,0
432,5270,6460,1.3017,0.1431,0
190,4415,2088,1.168,0.1642,2
297,2540,2258,6.3955,0.1495,2
181,1221,5700,1.6725,0.1458,3
450,2849,1110,1.9329,0.1527,3
237,806,1222,5.6983,0.1461,1
259,5431,2646,4.7301,0.1673,1
83,1902,1956,4.0897,0.165,3
468,1902,165,3.076,0.1452,4
4,1221,3149,1.955,0.1595,0
466,5514,1264,3.3986,0.1616,0
283,4575,4583,2.4397,0.149,3
152,69,3237,5.2712,0.1424,0
226,2540,7272,2.4977,0.1445,0
116,179,2129,3.0835,0.1662,0
155,5270,4338,3.9592,0.1699,2
451,173,2258,1.2048,0.1743,2
434,4628,3149,2.8355,0.134,3
230,5514,221,6.0514,0.1488,2
176,4415,1190,5.4891,0.14,0
20,5431,2419,7.399,0.1535,0
289,2540,3149,3.1909,0.1464,4
200,5270,5500,2.1112,0.1431,3
308,966,1110,2.1609,0.1536,1
6,1902,6172,4.3755,0.1653,4
302,3047,2555,2.7212,0.178,1
454,2198,158,3.6577,0.1504,4
219,7061,7520,0.9921,0.1551,3
271,846,720,1.3302,0.15,1
74,970,2643,0.9365,0.1555,3
184,1221,1222,3.2738,0.15,4
491,806,34,4.5793,0.1507,1
249,2198,4840,6.6685,0.1419,1
407,1244,2866,1.368,0.147,1
290,5515,7402,4.4513,0.1282,0
64,5270,4018,1.1873,0.1591,3
269,1909,5269,13.9098,0.1467,3
207,1242,4051,1.7178,0.1441,3
190,5081,6359,0.9274,0.1655,2
176,806,6101,7.3246,0.1376,0
62,6118,4044,2.2673,0.1641,4
312,173,553,1.4238,0.1711,3
34,2849,1190,5.0139,0.1508,4
278,7066,7329,0.7979,0.1515,3
280,3911,3145,3.0341,0.1415,4
375,897,2174,1.9479,0.1607,2
477,5431,910,10.2478,0.1556,4
309,5431,6101,8.4194,0.1516,3
356,1650,2036,1.804,0.1519,4
308,5515,2389,5.2711,0.138,1
61,966,1300,5.5814,0.1645,4
420,5515,35,6.9461,0.1432,1
472,4575,666,2.3822,0.1423,0
261,5431,5302,38.1399,0.1462,1
389,5431,6551,7.6981,0.1508,1
33,2198,6552,6.0976,0.147,1
349,1909,4817,14.4966,0.1341,3
247,6042,5683,2.9328,0.1503,1
281,3911,1814,1.7717,0.1616,4
252,5431,6612,7.1019,0.1337,4
450,4415,5375,3.8709,0.1487,3
480,4415,2129,3.7911,0.15,0
263,1103,2096,4.3952,0.143,1
210,3244,901,2.2679,0.1534,4
324,5081,5269,2.7954,0.1584,0
12,1221,6765,1.5709,0.1537,2
10,3945,2049,2.581,0.1609,2
207,3244,1041,1.2281,0.1487,3
190,5431,5500,1.6172,0.1611,2
215,806,2174,6.5112,0.1594,0
167,3945,3952,2.9901,0.156,4
211,1623,257,1.4917,0.1594,0
84,1902,5696,6.2475,0.1595,0
6,429,2494,7.2119,0.1626,4
205,1103,3343,7.9798,0.1593,1
338,5515,6703,3.6693,0.1315,1
59,806,4122,12.0415,0.13,1
222,5514,2036,5.7038,0.1638,3
280,806,6612,7.1638,0.1357,4
94,69,4539,7.0701,0.1554,3
345,3874,4730,1.1008,0.1455,0
383,2849,2604,1.4275,0.1469,0
258,3244,3344,1.0443,0.1531,3
50,806,2705,4.3822,0.163,3
156,1103,910,3.9204,0.156,3
351,6042,3814,5.8038,0.157,1
257,1243,3410,2.6299,0.1629,3
52,5270,5259,2.705,0.1583,4
415,5514,3237,7.4521,0.1428,3
231,4575,3235,2.8289,0.1478,4
47,429,6612,3.5474,0.1339,4
94,174,466,3.3816,0.1605,3
215,1902,4051,4.3615,0.1646,0
166,5514,2174,8.7146,0.1415,3
278,897,4224,0.8547,0.1514,3
113,5270,7118,3.5066,0.1666,2
353,2198,3237,7.6315,0.1468,2
429,173,3952,6.5083,0.1572,0
254,429,6209,3.4679,0.1341,2
331,5081,5500,1.5304,0.1427,4
228,5515,35,11.8334,0.1439,2
185,2199,5648,3.0783,0.1645,2
396,5515,3237,5.0998,0.1417,0
105,1902,1833,5.8134,0.157,4
62,4575,1021,4.2877,0.1583,4
48,2597,6239,0.7613,0.1663,3
203,2849,4492,2.9639,0.1474,3
230,657,2419,5.4547,0.1491,2
39,1243,3349,8.2336,0.1512,0
64,2849,3344,1.0622,0.1597,3
135,806,6295,8.5412,0.1535,3
31,2540,3374,6.756,0.1598,1
247,1243,7118,5.2469,0.1434,1
300,1103,4535,3.9937,0.1502,0
97,179,2860,3.1174,0.1614,0
344,806,7104,11.2764,0.1472,0
350,1103,5700,4.6492,0.151,3
109,6550,5505,0.6794,0.1678,0
406,5431,644,2.728,0.136,2
478,5081,35,2.7503,0.1522,3
478,5514,6460,2.9605,0.1498,3
471,5270,3145,2.5105,0.14,2
56,69,4817,22.4212,0.1523,0
211,173,3952,2.2392,0.155,0
264,5514,6359,2.5231,0.1658,1
1,4628,1705,5.1628,0.1625,3
395,664,1106,0.7401,0.1433,2
106,3244,4933,1.0354,0.174,0
34,1103,3149,7.167,0.1468,4
425,2198,3947,4.8831,0.1512,0
256,1902,1059,2.8772,0.1503,3
175,1902,1135,4.7684,0.1598,2
192,4575,6062,9.9488,0.1673,4
366,6118,3719,3.3093,0.1793,1
492,4415,3145,4.3685,0.1594,0
404,69,2866,2.0581,0.1331,2
159,3945,4535,4.0025,0.1423,2
18,2198,6979,7.1512,0.1407,4
312,429,5629,3.8702,0.157,3
184,5431,4134,7.2883,0.14,4
420,5021,3008,2.4976,0.1518,1
29,5270,3008,2.6777,0.1516,0
357,806,3008,14.2892,0.1486,3
277,5431,1642,3.706,0.1388,3
345,1244,5500,1.1701,0.1446,0
191,1243,5648,2.818,0.1319,0
307,69,4263,2.1826,0.1397,2
333,2456,2174,1.0924,0.1589,4
259,657,901,1.6324,0.1758,1
41,1909,1651,6.6751,0.1432,2
1,69,3008,15.7027,0.1399,3
464,4575,4840,0.8942,0.1512,4
368,2199,2036,4.0607,0.1446,1
123,5431,6612,5.682,0.1408,2
290,1909,6612,4.8387,0.1272,0
335,1103,6209,4.9187,0.1554,1
41,429,4636,5.2798,0.1588,2
222,846,3149,5.7311,0.1623,3
479,966,3940,1.3537,0.1513,1
117,2198,6612,4.9717,0.1322,3
135,6426,3404,7.2431,0.1583,3
216,5259,954,0.6205,0.1548,1
468,1909,3008,8.3694,0.1396,4
212,4575,510,2.4279,0.1516,2
50,1902,644,4.9538,0.161,3
309,69,5257,3.9559,0.1586,3
368,6042,1979,2.4416,0.1482,1
262,3945,720,2.6934,0.1426,3
276,1902,35,3.6562,0.1478,3
220,3945,1264,1.9253,0.146,2
457,4575,987,2.6995,0.163,2
623,664,2174,0.9892,0.1611,4
492,4575,35,4.9552,0.1582,0
194,5021,702,1.2791,0.161,0
3,4575,1264,3.0948,0.1437,1
150,966,2174,3.6022,0.1507,1
135,1902,6359,5.8135,0.1625,3
3,1243,4612,3.057,0.1444,1
324,69,3237,5.4595,0.1537,0
122,3874,796,1.1139,0.1613,2
20,4575,1956,5.8972,0.1561,0
16,1582,7078,1.1786,0.1791,1
119,2849,3145,3.2793,0.1626,2
59,5431,3952,10.3378,0.1435,1
240,69,910,2.3657,0.1411,0
479,5515,2727,2.8394,0.1312,1
68,1650,2653,1.2546,0.1667,3
294,2199,6765,1.878,0.1424,2
403,2199,3145,1.2109,0.1437,3
325,2849,1504,5.7985,0.1669,3
172,252,4535,1.2677,0.1732,2
429,1242,3149,10.0652,0.148,0
308,5431,6703,5.6803,0.1295,1
282,7061,2860,1.2399,0.1484,3
77,69,3149,4.8307,0.1567,3
43,2540,2096,3.5368,0.1547,1
60,5431,620,4.1619,0.1282,3
29,1103,3343,3.4799,0.1482,0
440,5514,4730,3.7088,0.1556,1
60,639,1222,1.0236,0.1393,3
228,5081,2173,4.2392,0.1549,2
253,4415,1866,2.9413,0.144,0
267,69,1264,8.5661,0.1449,3
151,1221,3130,3.1513,0.1681,3
211,3945,2580,2.675,0.1517,0
201,5514,3954,2.3555,0.1635,1
486,966,983,1.228,0.1171,0
185,5270,7118,5.5717,0.1601,2
182,2849,2174,6.5315,0.1437,4
384,5270,4051,2.474,0.1524,4
131,846,4120,11.0177,0.1716,2
443,1103,4406,2.3256,0.1584,2
75,6426,6359,9.5036,0.1674,3
249,664,6390,1.4984,0.15,1
258,69,1059,2.0809,0.1467,3
88,429,6612,14.2653,0.1483,4
146,2199,4406,7.0748,0.1549,2
338,429,2314,3.0214,0.1376,1
415,4415,1866,7.017,0.143,3
294,5515,7402,4.1864,0.1338,2
240,173,1390,1.1644,0.148,0
47,2199,3149,2.1119,0.1437,4
139,69,4122,8.5659,0.1528,3
231,7139,5257,0.7404,0.1542,4
427,5021,5540,2.46,0.1501,1
480,5515,6209,7.2243,0.1338,0
343,1909,163,3.4222,0.1547,2
141,806,1300,10.3025,0.1379,3
49,5515,4817,11.325,0.1412,0
357,1902,5540,8.2846,0.154,3
59,1243,6884,2.5698,0.1572,1
47,7061,6552,1.3142,0.1468,4
132,179,2130,2.0963,0.1607,0
32,806,3237,5.1164,0.1378,3
166,5431,3237,13.7272,0.1315,3
279,806,1199,2.8683,0.1377,0
481,5081,7117,1.9777,0.1528,2
321,3911,1945,2.0993,0.1585,0
2,5514,2974,2.7889,0.1693,0
407,2540,6459,2.342,0.1356,1
153,2198,5269,10.5114,0.1553,0
174,5081,5259,1.1835,0.1304,2
85,2198,3778,4.1876,0.1698,1
172,7061,2036,2.1401,0.1681,2
466,4415,4612,2.9549,0.1623,0
275,155,1833,1.5636,0.1407,3
426,1103,4018,4.5658,0.1649,2
253,69,7104,4.3278,0.1417,0
94,429,3266,11.6183,0.1474,3
131,5515,1222,21.1375,0.157,2
184,5270,5500,4.2063,0.1463,4
230,5431,6101,17.6973,0.1426,2
88,5431,3343,9.7418,0.1572,4
443,806,6459,3.4669,0.1507,2
490,1242,2129,13.7132,0.1552,1
385,3911,3266,2.5409,0.1573,2
336,1909,4817,11.5675,0.1341,1
56,2540,2174,18.5358,0.155,0
18,4415,7347,2.8159,0.1771,4
176,1243,4817,5.311,0.1404,0
491,1243,3266,4.1732,0.1538,1
88,5270,1190,4.6894,0.1662,4
70,1103,3349,3.3338,0.1451,1
149,806,3229,7.9746,0.148,1
7,966,4583,2.0851,0.1613,1
85,6635,307,1.3367,0.1794,1
257,6428,1009,1.8941,0.1643,3
105,5515,3229,10.962,0.15,4
142,4415,1264,2.3661,0.1405,4
106,178,3215,1.3083,0.169,0
102,806,4840,3.3268,0.1492,4
430,6426,48,2.0484,0.1684,4
377,69,35,3.1067,0.1372,3
173,4415,4018,2.4378,0.1611,4
231,4415,5375,2.2826,0.1488,4
50,5515,5302,5.4233,0.1595,3
324,5431,4840,5.8863,0.1502,0
59,3874,403,2.5286,0.1584,1
445,429,3034,11.9916,0.1347,2
255,5081,4122,1.7845,0.1618,1
279,5431,1642,3.3591,0.1361,0
103,664,1390,1.0902,0.1544,4
342,897,3374,2.5291,0.159,2
344,4575,4203,10.1424,0.1475,0
259,2540,5470,3.2877,0.1705,1
385,1909,1199,6.5919,0.1406,2
310,2540,4018,3.4439,0.1534,4
447,2849,3145,2.1137,0.1523,0
171,1244,5269,5.0108,0.16,4
228,6042,4535,4.0784,0.1552,2
373,4415,3007,2.208,0.1681,4
63,3945,3941,3.9604,0.1733,0
32,69,3145,3.9585,0.139,3
50,69,6295,6.6244,0.158,3
32,5515,6612,8.0949,0.1332,3
286,69,1264,9.1225,0.1339,2
464,5515,1569,1.4369,0.1376,4
444,3910,4891,0.7177,0.1618,0
98,806,6612,6.5498,0.1478,0
24,5270,960,2.4307,0.1728,3
316,69,7402,2.3314,0.1486,2
146,4415,4535,5.5631,0.1577,2
141,2540,2129,6.6576,0.1481,3
215,1103,2096,4.5386,0.1645,0
272,4629,2419,1.2493,0.1798,2
91,179,742,8.7275,0.1492,4
153,1902,6543,9.5676,0.161,0
426,1244,3008,5.6513,0.163,2
114,1244,1008,1.652,0.146,2
207,6426,5115,1.1492,0.1498,3
132,5514,4961,3.3235,0.1564,0
304,1909,1190,4.4903,0.152,0
102,2849,1264,1.6333,0.155,4
88,2849,7557,4.2281,0.1665,4
122,5021,20,1.389,0.1585,2
356,4575,3237,3.961,0.145,4
247,1242,2174,5.1055,0.1438,1
94,2540,7118,5.4716,0.1573,3
290,6042,1222,1.9467,0.1356,0
372,429,6703,4.2613,0.1394,3
448,1244,5500,5.2295,0.1491,0
347,1103,7557,9.4983,0.1481,3
284,5434,6359,2.6554,0.1473,1
493,846,2268,1.2651,0.1588,1
204,4415,1300,3.7793,0.1542,1
335,3945,4961,4.6445,0.1605,1
8,2199,3130,1.741,0.158,2
281,1909,2915,8.4185,0.1509,4
55,69,1642,13.383,0.1343,0
7,4415,2478,2.1593,0.1611,1
284,3244,2174,2.517,0.1491,1
123,174,2036,2.0344,0.1525,2
100,1664,1300,0.7093,0.1531,0
457,1909,19,2.7553,0.1628,2
359,1103,1504,4.683,0.1751,2
312,2540,3145,3.6272,0.1609,3
431,2198,3813,2.5717,0.152,0
464,897,6550,0.5993,0.1544,4
85,5515,1476,5.3671,0.1626,1
131,966,893,14.588,0.1676,2
174,4415,3145,1.8725,0.1278,2
64,664,3917,0.6596,0.1677,3
303,429,4130,1.4304,0.1589,0
220,4415,1642,1.6229,0.1466,2
228,2198,1264,11.7535,0.146,2
112,5514,2096,8.4002,0.1401,1
2,1902,3283,3.3582,0.1661,0
252,5270,3008,2.3619,0.1466,4
300,5434,6954,2.8881,0.164,0
134,5270,5683,6.1164,0.1522,3
336,1243,2130,6.1589,0.1532,1
18,5515,5129,6.2395,0.1599,4
370,1103,7607,1.9782,0.1499,1
303,69,2995,1.2122,0.1696,0
335,179,2604,6.2857,0.148,1
260,69,1734,6.0996,0.1526,1
396,5431,6612,5.4979,0.137,0
333,897,5269,2.1214,0.1522,4
32,429,1642,6.3773,0.1362,3
204,69,2331,3.3852,0.1583,1
1,4575,3411,7.9031,0.1537,3
326,966,160,2.0819,0.1656,4
281,69,2042,8.5085,0.141,4
306,2198,3952,12.0835,0.1523,4
137,1103,6501,6.9269,0.1488,3
149,1244,1222,6.3839,0.1519,1
12,3945,3008,1.7594,0.1536,2
366,1244,6359,7.6964,0.1684,1
177,5270,1074,2.2554,0.1258,3
253,664,624,1.8202,0.1447,0
134,1909,1190,14.0111,0.1416,3
330,6426,2915,1.5028,0.1663,3
446,1902,7117,2.5923,0.1581,0
439,5431,2314,5.8617,0.1454,0
260,5515,620,9.2471,0.1332,1
344,5514,1111,9.525,0.1498,0
440,3945,1390,2.9721,0.1594,1
473,1909,3229,4.1736,0.1538,4
117,5431,702,3.8248,0.1371,3
9,3874,983,1.8836,0.1533,3
309,1221,6938,2.0599,0.1714,3
269,4415,1300,6.3228,0.1537,3
20,174,3645,2.522,0.1607,0
187,2199,3008,3.139,0.1734,1
262,5515,6612,4.7962,0.1341,3
407,4575,3279,1.4146,0.1469,1
187,4415,6765,2.902,0.1735,1
458,6042,6545,2.1018,0.1643,2
248,2849,3343,2.3636,0.1764,1
56,806,4535,15.8236,0.1555,0
194,2198,4840,3.3513,0.1569,0
281,5431,1734,8.5256,0.1387,4
2,4628,6321,2.6214,0.1693,0
75,1244,6568,8.0577,0.1724,3
155,5434,5731,2.872,0.1762,2
343,5514,5700,2.5906,0.16,2
368,1909,910,5.3209,0.1363,1
325,966,4892,5.4707,0.1677,3
137,3911,2268,5.4941,0.1499,3
303,5431,1569,1.4732,0.1585,0
370,966,2670,2.0107,0.1479,1
427,4629,893,2.5099,0.1477,1
33,5514,1222,8.4293,0.1429,1
156,179,6101,2.6852,0.1663,3
271,2199,3145,1.4727,0.1471,1
510,2252,4018,0.882,0.1567,1
110,5515,35,11.2032,0.1503,4
324,2198,910,5.7744,0.1518,0
128,4415,5648,2.0554,0.1587,3
356,5515,6612,4.468,0.1403,4
145,5434,6062,1.6325,0.176,0
86,1651,7206,1.1409,0.1624,2
278,2986,2858,0.7129,0.155,3
56,5515,3008,20.6064,0.1528,0
268,4575,5507,5.741,0.1398,0
460,69,6612,3.4099,0.148,3
460,966,5269,1.2467,0.1577,3
330,5434,3411,1.3397,0.1672,3
246,806,3952,5.4864,0.1434,2
183,2198,4001,4.0952,0.1327,4
116,2540,4018,7.1656,0.1568,0
229,6044,4923,0.8969,0.1648,0
468,5514,3343,8.2451,0.1402,4
77,1103,2174,3.2946,0.1625,3
471,966,4730,2.1106,0.1403,2
412,1244,5683,6.7623,0.1504,0
345,2540,910,2.603,0.1422,0
323,4575,956,3.784,0.1564,3
443,664,7271,1.4144,0.1626,2
176,5515,7117,9.5226,0.1351,0
113,173,3008,3.702,0.1646,2
367,3945,967,1.171,0.1516,4
183,1902,1059,2.6578,0.1438,4
175,5431,366,7.0614,0.1566,2
204,429,1222,6.1284,0.1471,1
64,966,163,1.3208,0.1568,3
110,2849,4622,4.073,0.1645,4
210,2540,3917,3.8715,0.1439,4
445,1221,3229,9.2688,0.1451,2
14,806,1264,4.7534,0.1424,1
204,4575,2891,6.0243,0.1489,1
167,5431,3237,7.9587,0.138,4
444,5514,1390,2.6772,0.1485,0
459,5514,1264,3.5691,0.1603,3
262,806,3145,2.9424,0.1399,3
12,1902,5269,3.1061,0.1492,2
167,2849,5629,3.367,0.1558,4
269,4575,2174,6.9475,0.1532,3
217,1103,1110,2.3954,0.1458,4
318,4575,3719,10.9987,0.1707,2
114,7061,4972,1.1571,0.1521,2
200,806,6459,4.4669,0.1363,3
187,2540,5700,2.6625,0.1743,1
324,5270,3344,3.4784,0.1575,0
79,5431,35,5.9157,0.151,1
282,897,4535,1.4461,0.1473,3
105,69,35,11.2996,0.1494,4
445,4575,844,10.2749,0.1431,2
276,3945,4730,2.5566,0.1493,3
207,7061,3228,0.8601,0.1512,3
466,429,3145,3.6109,0.1605,0
102,2199,5259,1.3771,0.1571,4
32,4415,720,3.3376,0.1417,3
194,3047,5259,0.5312,0.1653,0
21,5021,6239,2.359,0.1683,4
124,5270,3229,2.1238,0.1484,3
241,806,720,2.1766,0.155,1
456,966,3008,8.138,0.165,2
71,4575,6870,6.5528,0.1588,4
147,966,2036,3.433,0.1332,2
97,69,674,5.8245,0.1486,0
296,6164,6552,0.5089,0.159,1
3,429,5375,3.7853,0.1417,1
67,5081,7118,3.9889,0.1483,1
467,2540,4817,15.1969,0.1376,2
49,6426,3050,4.6705,0.1681,0
236,2199,3349,1.9273,0.1409,0
150,5515,6612,7.5362,0.1354,1
136,174,5375,3.3559,0.1753,3
120,2540,2891,11.3605,0.1607,1
362,1242,821,3.6318,0.1714,0
166,1909,6552,11.1292,0.1394,3
147,4575,3237,5.7624,0.1272,2
187,6118,5505,2.0782,0.1753,1
106,897,7253,1.6505,0.1656,0
264,69,1190,2.0282,0.1694,1
9,6042,2239,1.0951,0.1588,3
336,6042,17,3.6243,0.1601,1
178,1909,4636,2.2866,0.1427,3
171,6426,6552,5.3823,0.1596,4
140,5431,1059,6.5503,0.1538,1
486,5270,956,1.2986,0.1169,0
246,4415,2606,4.0411,0.1466,2
297,1242,1917,3.2811,0.1564,2
364,2849,5500,1.1759,0.1416,0
214,6042,3374,6.7265,0.1704,4
202,3911,6635,2.9006,0.1541,3
146,3945,3411,5.5446,0.1611,2
209,2198,4535,8.8687,0.1534,3
241,5514,3237,2.8675,0.1507,1
407,1243,248,1.4447,0.145,1
61,1909,6101,17.6785,0.1511,4
234,4628,6704,9.4175,0.1598,3
464,5270,6209,0.6665,0.1524,4
174,429,7117,2.0915,0.127,2
190,806,3228,1.5831,0.1624,2
415,6042,5170,2.747,0.1446,3
347,1242,6870,7.1106,0.1573,3
443,639,2860,1.2304,0.1626,2
182,1909,720,11.2445,0.1373,4
159,4575,6552,6.2751,0.1397,2
201,2198,2314,3.6894,0.1533,1
58,4415,7239,2.6536,0.1472,3
412,806,6765,10.543,0.1418,0
356,3047,7557,1.6588,0.1545,4
260,1242,4891,4.6394,0.1565,1
325,806,1642,11.79,0.1495,3
147,429,1264,5.3071,0.1292,2
430,2849,1476,2.229,0.167,4
